instance,route_set_id,V,M,route_lengths,algorithm,status,objective,G,P,runtime_ms,cplex_status,cplex_objective,cplex_G,cplex_P,cplex_LB,cplex_UB,cplex_gap,cplex_runtime_ms,cplex_nodes,objective_diff,profiles_generated,profiles_after_dominance,profile_bpc_nodes,profile_bpc_pricing_calls,cache_hits,cache_misses,incremental_speedup,verifier_passed,exact_for_fixed_routes,result_file,log_file,notes
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs0",4,1,3,"profile-dp","fixed_route_optimal",0.27625,0.15625,0.8,0.0683,"integer optimal solution",0.27625,0,0,0.27625,0.27625,0,0,0,0,75,75,76,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs0_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs0_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs10",4,1,3,"profile-dp","fixed_route_optimal",0.33,0.15,1.2,0.0834,"integer optimal solution",0.33,0,0,0.33,0.33,0,0,0,5.55111512313E-17,110,110,111,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs10_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs10_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs11",4,1,1,"profile-dp","fixed_route_optimal",0.49,0.25,1.6,0.0078,"integer optimal solution",0.49,0,0,0.49,0.49,0,0,0,0,3,3,4,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs11_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs11_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs12",4,1,2,"profile-dp","fixed_route_optimal",0.465,0.225,1.6,0.03,"integer optimal solution",0.465,0,0,0.465,0.465,0,0,0,0,22,22,23,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs12_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs12_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs13",4,1,1,"profile-dp","fixed_route_optimal",0.341176470588,0.191176470588,1,0.0079,"integer optimal solution",0.341176470588,0,0,0.341176470588,0.341176470588,0,0,0,1.53210777398E-14,5,5,6,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs13_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs13_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs14",4,1,1,"profile-dp","fixed_route_optimal",0.49,0.25,1.6,0.0065,"integer optimal solution",0.49,0,0,0.49,0.49,0,0,0,0,3,3,4,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs14_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs14_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs15",4,1,3,"profile-dp","fixed_route_optimal",0.222352941176,0.132352941176,0.6,0.0874,"integer optimal solution",0.222352941176,0,0,0.222352941176,0.222352941176,0,0,0,1.06026298852E-14,110,110,111,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs15_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs15_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs16",4,1,3,"profile-dp","fixed_route_optimal",0.222352941176,0.132352941176,0.6,0.1017,"integer optimal solution",0.222352941176,0,0,0.222352941176,0.222352941176,0,0,0,1.06026298852E-14,125,125,126,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs16_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs16_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs17",4,1,1,"profile-dp","fixed_route_optimal",0.49,0.25,1.6,0.0079,"integer optimal solution",0.49,0,0,0.49,0.49,0,0,0,0,3,3,4,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs17_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs17_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs18",4,1,2,"profile-dp","fixed_route_optimal",0.286666666667,0.166666666667,0.8,0.0217,"integer optimal solution",0.286666666667,0,0,0.286666666667,0.286666666667,0,0,0,1.06692432666E-13,25,25,26,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs18_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs18_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs19",4,1,2,"profile-dp","fixed_route_optimal",0.46,0.25,1.4,0.0224,"integer optimal solution",0.46,0,0,0.46,0.46,0,0,0,4.0079051189E-14,25,25,26,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs19_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs19_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs1",4,1,2,"profile-dp","fixed_route_optimal",0.27625,0.15625,0.8,0.0208,"integer optimal solution",0.27625,0,0,0.27625,0.27625,0,0,0,7.77156117238E-16,25,25,26,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs1_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs1_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs2",4,1,2,"profile-dp","fixed_route_optimal",0.46,0.25,1.4,0.0132,"integer optimal solution",0.46,0,0,0.46,0.46,0,0,0,3.99680288865E-14,15,15,16,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs2_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs2_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs3",4,1,2,"profile-dp","fixed_route_optimal",0.286666666667,0.166666666667,0.8,0.0245,"integer optimal solution",0.286666666667,0,0,0.286666666667,0.286666666667,0,0,0,1.06692432666E-13,25,25,26,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs3_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs3_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs4",4,1,3,"profile-dp","fixed_route_optimal",0.311764705882,0.161764705882,1,0.0762,"integer optimal solution",0.311764705882,0,0,0.311764705882,0.311764705882,0,0,0,1.29896093881E-14,100,100,101,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs4_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs4_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs5",4,1,3,"profile-dp","fixed_route_optimal",0.433684210526,0.223684210526,1.4,0.0847,"integer optimal solution",0.433684210526,0,0,0.433684210526,0.433684210526,0,0,0,3.58046925442E-14,110,110,111,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs5_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs5_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs6",4,1,2,"profile-dp","fixed_route_optimal",0.135,0.075,0.4,0.0214,"integer optimal solution",0.135,0,0,0.135,0.135,0,0,0,0,22,22,23,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs6_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs6_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs7",4,1,3,"profile-dp","fixed_route_optimal",0.222352941176,0.132352941176,0.6,0.0947,"integer optimal solution",0.222352941176,0,0,0.222352941176,0.222352941176,0,0,0,1.06026298852E-14,125,125,126,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs7_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs7_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs8",4,1,3,"profile-dp","fixed_route_optimal",0.311764705882,0.161764705882,1,0.0744,"integer optimal solution",0.311764705882,0,0,0.311764705882,0.311764705882,0,0,0,1.29896093881E-14,100,100,101,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs8_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs8_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
gcap_smoke_V4_M1.txt,"gcap_smoke_V4_M1_v4_rs9",4,1,1,"profile-dp","fixed_route_optimal",0.49,0.25,1.6,0.0062,"integer optimal solution",0.49,0,0,0.49,0.49,0,0,0,0,3,3,4,1,0,0,0,"True","True","results/round3_paper_exact_loading\raw\gcap_smoke_V4_M1_v4_rs9_profile_dp.json","results/round3_paper_exact_loading\logs\gcap_smoke_V4_M1_v4_rs9_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs0",10,2,3;3,"profile-dp","fixed_route_optimal",0.607844232787,0.274199375583,2.22429904803,498.7607,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,3708,3708,1609915,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs0_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs0_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs10",10,2,2;3,"profile-dp","fixed_route_optimal",0.857977933985,0.360192483392,3.31856967062,272.5705,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,2636,2636,868887,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs10_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs10_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs11",10,2,1;3,"profile-dp","fixed_route_optimal",0.778947999626,0.340292218539,2.92437187391,38.0162,"integer optimal solution",0.77894799639,0,0,0.77894799639,0.77894799639,0,0,0,3.2358621338E-09,5292,5292,110713,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs11_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs11_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs12",10,2,2;2,"profile-dp","fixed_route_optimal",1.04727827515,0.41541530252,4.2124198175,33.3774,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,371,371,30241,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs12_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs12_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs13",10,2,3;2,"profile-dp","fixed_route_optimal",0.908923737736,0.386915587283,3.48005433635,308.903,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,5247,4278,1014805,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs13_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs13_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs14",10,2,1;1,"profile-dp","fixed_route_optimal",1.2174850736,0.457565850976,5.06612815083,0.0297,"integer optimal solution",1.2174850736,0,0,1.2174850736,1.2174850736,0,0,0,1.10311759727E-12,23,23,64,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs14_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs14_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs15",10,2,2;1,"profile-dp","fixed_route_optimal",0.965436173422,0.409920019122,3.70344102866,4.5903,"integer optimal solution",0.965436173168,0,0,0.965436173168,0.965436173168,0,0,0,2.53744136813E-10,456,456,9571,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs15_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs15_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs16",10,2,1;1,"profile-dp","fixed_route_optimal",1.19282367875,0.463786809065,4.86024579789,0.0552,"integer optimal solution",1.19282367875,0,0,1.19282367875,1.19282367875,0,0,0,1.10045306201E-12,27,27,148,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs16_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs16_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs17",10,2,1;1,"profile-dp","fixed_route_optimal",1.20239502729,0.464142454662,4.9216838175,0.056,"integer optimal solution",1.20239502729,0,0,1.20239502729,1.20239502729,0,0,0,2.59570143157E-13,27,27,133,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs17_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs17_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
"regen_V10_M2_average.txt","regen_V10_M2_average_v10_rs18",10,2,3;3,"profile-dp","fixed_route_optimal",0.90078000577,0.390662810324,3.40078130297,2893.1053,"cplex_milp_ratio_sum_selector_limit",0,0,0,0,0,1,0,0,0,7521,6381,9298882,2,0,0,0,"True","True","results/round3_paper_exact_loading\raw\regen_V10_M2_average_v10_rs18_profile_dp.json","results/round3_paper_exact_loading\logs\regen_V10_M2_average_v10_rs18_profile_dp.log","Exact mode enumerates all pickup/drop quantities; dominance only merges identical q-vector and final-load profiles keeping the shortest duration."
